data_code,year,month,day,hour,minute,second,group_number,group_spot_number,projected_umbra,projected_whole_spot,corrected_projected_umbra,corrected_projected_whole_spot,heliographic_latitude,heliographic_longitude,lcm,position_angle,center_distance
s,2001,04,27,12,17,35,9433,68,4,-58,2,-58,21.11,143.08,21.35,321.52,0.5479
s,2001,04,27,12,17,35,9433,69,0,1,0,1,21.71,142.65,20.92,322.79,0.5507
s,2001,04,27,12,17,35,9433,70,3,-58,2,-58,21.17,142.66,20.93,322.13,0.5448
s,2001,04,27,12,17,35,9433,71,5,-58,3,-58,20.58,142.81,21.08,321.22,0.5396
s,2001,04,27,12,17,35,9433,72,0,2,0,1,21.74,142.38,20.65,323.18,0.5486
s,2001,04,27,12,17,35,9433,73,0,2,0,1,19.15,140.94,19.21,321.95,0.5063
s,2001,04,27,12,17,35,9433,74,0,2,0,1,17.08,140.75,19.03,319.41,0.4809
s,2001,04,27,12,17,35,9433,75,0,3,0,2,14.47,141.07,19.35,315.01,0.4556
s,2001,04,27,12,17,35,9433,76,0,2,0,1,18.23,138.81,17.09,323.93,0.4759
s,2001,04,27,12,17,35,9433,77,0,2,0,1,17.73,138.53,16.80,323.72,0.4673
s,2001,04,27,12,17,35,9433,78,0,3,0,1,20.87,137.16,15.43,329.72,0.4952
s,2001,04,27,12,17,35,9433,79,0,2,0,1,20.48,137.23,15.50,329.17,0.4907
s,2001,04,27,12,17,35,9433,80,0,4,0,2,17.73,138.14,16.41,324.37,0.4637
s,2001,04,27,12,17,35,9433,81,0,2,0,1,17.07,137.05,15.32,325.33,0.4458
s,2001,04,27,12,17,35,9435,1,18,138,29,227,-19.60,194.64,72.94,250.85,0.9547
s,2001,04,27,12,17,35,9435,2,0,4,0,6,-19.31,192.36,70.65,251.09,0.9427
s,2001,04,27,12,17,35,9435,3,0,3,0,4,-20.86,189.25,67.54,249.26,0.9250
s,2001,04,27,12,17,35,9436,1,50,392,25,195,-9.83,121.96,0.28,182.92,0.0933
s,2001,04,27,12,17,35,9436,2,0,1,0,0,-10.37,120.33,-1.38,166.96,0.1054
s,2001,04,27,12,17,35,9436,3,0,2,0,1,-13.45,120.24,-1.47,170.89,0.1583
s,2001,04,27,12,17,35,9436,4,0,2,0,1,-13.90,118.11,-3.60,159.55,0.1753
s,2001,04,27,12,17,35,9437,1,18,109,9,56,9.25,121.09,-0.61,2.55,0.2391
s,2001,04,27,12,17,35,9437,2,0,2,0,1,8.34,121.24,-0.48,2.12,0.2234
s,2001,04,27,12,17,35,9437,3,8,-1,4,-1,9.44,120.60,-1.10,4.48,0.2427
s,2001,04,27,12,17,35,9437,4,1,-1,1,-1,8.88,120.76,-0.94,4.02,0.2330
s,2001,04,27,12,17,35,9437,5,0,8,0,4,11.00,118.80,-2.90,10.53,0.2731
s,2001,04,27,12,17,35,9437,6,0,-5,0,-5,10.70,118.96,-2.74,10.15,0.2676
s,2001,04,27,12,17,35,9438,1,0,5,0,3,-9.81,140.82,19.11,253.30,0.3382
s,2001,04,27,12,17,35,9438,2,0,1,0,0,-10.23,139.94,18.23,251.39,0.3263
s,2001,04,27,12,17,35,9438,3,0,2,0,1,-10.08,137.63,15.91,249.63,0.2892
s,2001,04,27,12,17,35,9438,4,0,4,0,2,-12.62,134.15,12.43,235.76,0.2553
s,2001,04,27,12,17,35,9438,5,0,3,0,1,-11.72,133.28,11.56,237.05,0.2350
s,2001,04,27,12,17,35,9438,6,0,2,0,1,-13.06,133.57,11.87,233.11,0.2517
s,2001,04,27,12,17,35,9438,7,0,1,0,0,-11.03,132.39,10.67,237.68,0.2161
s,2001,04,27,12,17,35,9438,8,0,1,0,0,-10.51,132.08,10.37,239.09,0.2072
s,2001,04,27,12,17,35,9438,9,0,1,0,1,-14.75,134.24,12.52,229.41,0.2774
s,2001,04,27,12,17,35,9438,10,0,1,0,0,-11.53,132.46,10.75,235.92,0.2217
s,2001,04,27,12,17,35,9438,11,0,1,0,1,-8.32,130.60,8.88,246.17,0.1677
s,2001,04,27,12,17,35,9438,12,0,0,0,0,-15.92,133.06,11.34,223.48,0.2761
s,2001,04,27,12,17,35,9438a,1,0,2,0,1,23.77,139.15,17.44,329.76,0.5466
s,2001,04,27,12,17,35,9438a,2,0,1,0,1,23.98,135.36,13.65,335.58,0.5236
s,2001,04,27,12,17,35,9438a,3,0,2,0,1,25.29,134.13,12.41,338.57,0.5341
s,2001,04,27,12,17,35,9438a,4,0,1,0,0,23.50,133.72,12.00,337.83,0.5074
s,2001,04,27,12,17,35,9438a,5,0,4,0,2,24.22,133.47,11.76,338.81,0.5160
s,2001,04,27,12,17,35,9438a,6,0,2,0,1,24.08,133.14,11.44,339.21,0.5123
s,2001,04,27,12,17,35,9438a,7,0,7,0,4,23.06,133.51,11.79,337.82,0.5000
s,2001,04,27,12,17,35,9438a,8,0,1,0,1,22.98,132.45,10.73,339.58,0.4931
s,2001,04,27,12,17,35,9438a,9,0,6,0,3,23.31,131.18,9.48,342.00,0.4915
s,2001,04,27,12,17,35,9438a,10,0,2,0,1,22.19,129.80,8.09,343.81,0.4690
s,2001,04,27,12,17,35,9439,1,4,12,3,9,-19.49,170.14,48.44,248.10,0.7625
s,2001,04,27,12,17,35,9440,1,0,1,0,0,7.87,112.73,-8.97,35.89,0.2646
s,2001,04,27,12,17,35,9440,2,1,49,0,25,8.13,112.46,-9.24,36.13,0.2708
s,2001,04,27,12,17,35,9440,3,2,-2,1,-2,7.70,112.18,-9.52,37.93,0.2679
s,2001,04,27,12,17,35,9440,4,5,-2,3,-2,7.85,111.92,-9.78,38.34,0.2725
s,2001,04,27,12,17,35,9440,5,-4,-2,-4,-2,8.03,111.70,-10.00,38.55,0.2772
s,2001,04,27,12,17,35,9440,6,0,1,0,1,7.86,110.40,-11.32,42.43,0.2894
s,2001,04,27,12,17,35,9440,7,1,40,1,21,7.80,109.56,-12.16,44.65,0.2983
s,2001,04,27,12,17,35,9440,8,4,-7,2,-7,7.99,109.21,-12.49,44.95,0.3045
s,2001,04,27,12,17,35,9440,9,0,-7,0,-7,7.17,109.52,-12.18,46.24,0.2912
s,2001,04,27,12,17,35,9440,10,0,1,0,1,7.26,108.41,-13.28,48.49,0.3057
s,2001,04,27,12,17,35,9440a,1,1,4,1,2,-10.10,96.35,-25.35,103.99,0.4362
s,2001,04,27,12,17,35,9440a,2,3,8,1,5,-10.32,95.75,-25.96,104.23,0.4461
s,2001,04,27,12,17,35,9440a,3,3,13,2,7,-10.27,93.49,-28.21,103.26,0.4798
s,2001,04,27,12,17,35,9440m,1,0,2,0,1,23.38,113.79,-7.93,15.16,0.4858
s,2001,04,27,12,17,35,9440m,2,0,1,0,0,22.62,114.11,-7.60,15.02,0.4732
s,2001,04,27,12,17,35,9440m,3,0,1,0,0,22.57,113.90,-7.81,15.43,0.4734
s,2001,04,27,12,17,35,9440m,4,0,1,0,1,21.96,113.99,-7.72,15.65,0.4639
s,2001,04,27,12,17,35,9440m,5,0,1,0,1,19.22,112.48,-9.24,20.70,0.4309
s,2001,04,27,12,17,35,9440m,6,0,1,0,0,18.85,112.51,-9.20,20.94,0.4251
s,2001,04,27,12,17,35,9440m,7,0,1,0,1,20.64,110.52,-11.20,23.22,0.4627
s,2001,04,27,12,17,35,9441,1,25,267,17,178,7.17,81.33,-40.37,74.04,0.6707
s,2001,04,27,12,17,35,9441,2,3,-1,2,-1,6.74,81.26,-40.44,74.69,0.6701
s,2001,04,27,12,17,35,9441,3,2,5,2,4,9.81,78.59,-43.11,71.43,0.7128
s,2001,04,27,12,17,35,9441,4,9,-1,6,-1,6.79,80.82,-40.88,74.79,0.6759
s,2001,04,27,12,17,35,9441,5,2,-1,1,-1,6.96,80.60,-41.10,74.61,0.6791
s,2001,04,27,12,17,35,9441,6,2,16,1,11,8.04,78.27,-43.43,73.95,0.7107
s,2001,04,27,12,17,35,9441,7,8,34,6,24,9.16,77.30,-44.40,72.78,0.7255
s,2001,04,27,12,17,35,9441,8,1,2,1,2,6.80,78.04,-43.66,75.72,0.7097
s,2001,04,27,12,17,35,9441,9,1,4,1,3,7.78,77.14,-44.57,74.69,0.7232
s,2001,04,27,12,17,35,9441,10,0,3,0,2,6.37,77.73,-43.97,76.42,0.7121
s,2001,04,27,12,17,35,9441,11,2,75,2,55,8.54,75.74,-45.98,74.15,0.7416
s,2001,04,27,12,17,35,9441,12,4,-11,3,-11,7.61,75.92,-45.80,75.32,0.7368
s,2001,04,27,12,17,35,9441,13,4,-11,3,-11,8.02,75.24,-46.46,74.97,0.7455
s,2001,04,27,12,17,35,9442,1,11,82,11,83,27.63,68.69,-53.03,54.54,0.8710
s,2001,04,27,12,17,35,9444,1,0,1,0,2,-9.60,39.02,-82.70,99.09,0.9910
s,2001,04,28,12,32,26,9433,1,6,424,6,391,15.22,165.37,57.00,290.47,0.8658
s,2001,04,28,12,32,26,9433,2,15,-1,14,-1,15.01,164.46,56.08,290.50,0.8577
s,2001,04,28,12,32,26,9433,3,6,-1,6,-1,15.28,163.70,55.33,291.02,0.8520
s,2001,04,28,12,32,26,9433,4,0,3,0,2,17.35,161.49,53.11,294.09,0.8384
s,2001,04,28,12,32,26,9433,5,0,5,0,5,16.73,161.59,53.22,293.35,0.8375
s,2001,04,28,12,32,26,9433,6,42,-1,38,-1,14.44,162.11,53.73,290.54,0.8359
s,2001,04,28,12,32,26,9433,7,0,2,0,2,17.46,160.65,52.27,294.51,0.8313
s,2001,04,28,12,32,26,9433,8,0,4,0,3,16.86,160.66,52.28,293.82,0.8296
s,2001,04,28,12,32,26,9433,9,0,3,0,2,17.17,159.19,50.81,294.71,0.8174
s,2001,04,28,12,32,26,9433,10,0,3,0,3,18.17,158.18,49.80,296.26,0.8114
s,2001,04,28,12,32,26,9433,11,0,1,0,1,16.14,157.84,49.47,294.00,0.8014
s,2001,04,28,12,32,26,9433,12,0,4,0,3,17.39,157.04,48.67,295.80,0.7981
s,2001,04,28,12,32,26,9433,13,12,34,9,28,16.91,157.07,48.70,295.23,0.7967
s,2001,04,28,12,32,26,9433,14,0,1,0,1,16.09,155.96,47.59,294.68,0.7830
s,2001,04,28,12,32,26,9433,15,2,12,2,10,16.19,155.38,47.00,295.05,0.7776
s,2001,04,28,12,32,26,9433,16,0,5,0,4,17.38,154.75,46.38,296.76,0.7760
s,2001,04,28,12,32,26,9433,17,0,-15,0,-15,16.27,155.04,46.66,295.30,0.7745
s,2001,04,28,12,32,26,9433,18,0,4,0,3,15.64,155.22,46.84,294.45,0.7740
s,2001,04,28,12,32,26,9433,19,0,2,0,2,15.49,154.72,46.34,294.47,0.7683
s,2001,04,28,12,32,26,9433,20,0,1,0,1,17.31,153.96,45.58,297.04,0.7678
s,2001,04,28,12,32,26,9433,21,0,4,0,3,16.87,154.09,45.71,296.44,0.7673
s,2001,04,28,12,32,26,9433,22,0,2,0,2,14.85,154.48,46.10,293.79,0.7635
s,2001,04,28,12,32,26,9433,23,0,1,0,1,18.78,152.68,44.30,299.43,0.7615
s,2001,04,28,12,32,26,9433,24,0,2,0,1,18.49,152.47,44.09,299.18,0.7581
s,2001,04,28,12,32,26,9433,25,0,4,0,3,15.82,153.33,44.96,295.48,0.7554
s,2001,04,28,12,32,26,9433,26,0,5,0,4,20.33,151.72,43.35,301.77,0.7595
s,2001,04,28,12,32,26,9433,27,0,2,0,1,14.89,153.04,44.67,294.46,0.7487
s,2001,04,28,12,32,26,9433,28,0,2,0,1,16.11,152.22,43.84,296.37,0.7451
s,2001,04,28,12,32,26,9433,29,1,6,1,5,19.82,150.94,42.56,301.59,0.7493
s,2001,04,28,12,32,26,9433,30,0,1,0,1,16.75,151.89,43.52,297.33,0.7445
s,2001,04,28,12,32,26,9433,31,2,18,1,13,17.23,151.70,43.33,298.02,0.7447
s,2001,04,28,12,32,26,9433,32,0,5,0,4,16.21,151.72,43.34,296.74,0.7403
s,2001,04,28,12,32,26,9433,33,0,2,0,1,21.34,149.72,41.34,304.10,0.7453
s,2001,04,28,12,32,26,9433,34,0,6,0,4,18.53,150.36,41.98,300.33,0.7371
s,2001,04,28,12,32,26,9433,35,0,1,0,1,16.61,150.95,42.58,297.62,0.7340
s,2001,04,28,12,32,26,9433,36,2,79,2,57,20.35,149.63,41.25,302.96,0.7391
s,2001,04,28,12,32,26,9433,37,2,-36,2,-36,20.55,149.52,41.15,303.26,0.7392
s,2001,04,28,12,32,26,9433,38,1,-36,1,-36,19.50,149.61,41.24,301.94,0.7346
s,2001,04,28,12,32,26,9433,39,7,-36,5,-36,19.92,149.42,41.05,302.56,0.7348
s,2001,04,28,12,32,26,9433,40,0,6,0,4,19.07,148.92,40.54,301.80,0.7251
s,2001,04,28,12,32,26,9433,41,0,4,0,3,18.62,148.87,40.49,301.27,0.7223
s,2001,04,28,12,32,26,9433,42,4,32,3,22,18.91,148.27,39.89,301.98,0.7176
s,2001,04,28,12,32,26,9433,43,2,4,1,3,19.62,147.66,39.28,303.23,0.7153
s,2001,04,28,12,32,26,9433,44,0,1,0,0,18.29,146.80,38.42,302.09,0.6988
s,2001,04,28,12,32,26,9433,45,0,1,0,1,15.29,147.68,39.30,297.67,0.6922
s,2001,04,28,12,32,26,9433,46,0,911,0,621,18.86,146.18,37.81,303.21,0.6957
s,2001,04,28,12,32,26,9433,47,95,-46,65,-46,20.30,145.59,37.22,305.41,0.6984
s,2001,04,28,12,32,26,9433,48,2,-46,1,-46,19.69,144.51,36.13,305.39,0.6833
s,2001,04,28,12,32,26,9433,49,4,-46,3,-46,19.47,144.01,35.64,305.45,0.6766
s,2001,04,28,12,32,26,9433,50,3,-46,2,-46,19.97,143.81,35.44,306.23,0.6779
s,2001,04,28,12,32,26,9433,51,0,1,0,1,21.80,143.16,34.78,309.00,0.6838
s,2001,04,28,12,32,26,9433,52,0,1,0,1,22.42,142.97,34.59,309.90,0.6864
s,2001,04,28,12,32,26,9433,53,1,-46,1,-46,19.53,143.77,35.40,305.71,0.6746
s,2001,04,28,12,32,26,9433,54,1,-46,1,-46,19.70,143.57,35.19,306.06,0.6736
s,2001,04,28,12,32,26,9433,55,0,4,0,2,23.31,142.43,34.06,311.37,0.6876
s,2001,04,28,12,32,26,9433,56,54,-46,36,-46,20.61,142.94,34.57,307.67,0.6733
s,2001,04,28,12,32,26,9433,57,0,9,0,6,22.69,142.44,34.06,310.63,0.6832
s,2001,04,28,12,32,26,9433,58,0,1,0,1,22.40,142.49,34.12,310.23,0.6816
s,2001,04,28,12,32,26,9433,59,5,-46,3,-46,21.17,142.62,34.25,308.62,0.6741
s,2001,04,28,12,32,26,9433,60,4,-46,3,-46,21.66,142.48,34.10,309.34,0.6761
s,2001,04,28,12,32,26,9433,61,3,-46,2,-46,20.09,142.32,33.95,307.49,0.6634
s,2001,04,28,12,32,26,9433,62,1,9,0,6,17.81,142.53,34.16,304.36,0.6499
s,2001,04,28,12,32,26,9433,63,0,2,0,1,17.52,142.20,33.82,304.22,0.6442
s,2001,04,28,12,32,26,9433,64,0,1,0,1,14.51,141.70,33.32,300.39,0.6188
s,2001,04,28,12,32,26,9433,65,0,3,0,2,18.11,139.16,30.79,307.45,0.6151
s,2001,04,28,12,32,26,9433,66,0,7,0,4,17.44,138.66,30.29,306.97,0.6044
s,2001,04,28,12,32,26,9433,67,0,2,0,1,17.66,138.16,29.79,307.71,0.6006
s,2001,04,28,12,32,26,9433,68,0,3,0,2,17.78,137.10,28.73,308.85,0.5899
s,2001,04,28,12,32,26,9433,69,0,2,0,1,17.97,136.36,27.99,309.82,0.5834
s,2001,04,28,12,32,26,9433m,1,0,2,0,1,30.68,140.79,32.41,320.77,0.7311
s,2001,04,28,12,32,26,9433m,2,0,1,0,0,31.00,140.60,32.23,321.24,0.7324
s,2001,04,28,12,32,26,9433m,3,0,3,0,2,30.96,140.22,31.84,321.50,0.7291
s,2001,04,28,12,32,26,9433m,4,0,2,0,1,26.80,127.98,19.61,329.78,0.5973
s,2001,04,28,12,32,26,9433m,5,0,1,0,1,27.31,127.74,19.36,330.56,0.6015
s,2001,04,28,12,32,26,9435,1,3,28,15,136,-19.89,193.79,85.44,250.42,0.9954
s,2001,04,28,12,32,26,9436,1,0,2,0,1,-10.80,125.17,16.85,248.07,0.3083
s,2001,04,28,12,32,26,9436,2,39,382,20,195,-9.84,121.89,13.54,247.24,0.2513
s,2001,04,28,12,32,26,9436,3,16,-2,8,-2,-10.19,121.86,13.54,245.95,0.2535
s,2001,04,28,12,32,26,9436,4,0,1,0,0,-10.73,116.40,8.08,231.24,0.1779
s,2001,04,28,12,32,26,9436,5,0,3,0,1,-11.38,114.91,6.60,222.74,0.1667
s,2001,04,28,12,32,26,9437,1,9,71,5,37,9.32,121.22,12.87,316.94,0.3234
s,2001,04,28,12,32,26,9437,2,1,-1,1,-1,8.98,121.10,12.75,316.49,0.3180
s,2001,04,28,12,32,26,9437,3,0,4,0,2,11.57,119.94,11.59,324.29,0.3386
s,2001,04,28,12,32,26,9437,4,5,-1,2,-1,9.28,120.61,12.26,318.28,0.3162
s,2001,04,28,12,32,26,9437,5,0,3,0,1,10.42,119.13,10.78,324.15,0.3154
s,2001,04,28,12,32,26,9437,6,0,1,0,0,9.94,118.86,10.53,323.87,0.3065
s,2001,04,28,12,32,26,9438,1,0,1,0,0,-5.81,135.76,27.38,265.87,0.4606
s,2001,04,28,12,32,26,9438,2,0,5,0,3,-8.75,130.98,22.63,257.88,0.3906
s,2001,04,28,12,32,26,9438a,1,0,1,0,1,22.32,135.03,26.65,316.82,0.6087
s,2001,04,28,12,32,26,9438a,2,0,2,0,1,23.99,134.10,25.73,319.76,0.6161
s,2001,04,28,12,32,26,9438a,3,0,3,0,2,23.20,134.25,25.88,318.68,0.6097
s,2001,04,28,12,32,26,9438a,4,0,2,0,1,23.71,131.45,23.07,322.38,0.5900
s,2001,04,28,12,32,26,9438o,1,0,4,0,2,24.97,123.41,15.04,334.27,0.5440
s,2001,04,28,12,32,26,9438o,2,0,4,0,2,24.13,122.38,14.00,335.09,0.5264
s,2001,04,28,12,32,26,9438o,3,0,2,0,1,23.15,122.12,13.74,334.62,0.5117
s,2001,04,28,12,32,26,9438o,4,0,1,0,1,23.16,121.27,12.90,336.00,0.5066
s,2001,04,28,12,32,26,9439,1,0,3,0,4,-19.27,170.20,61.83,250.50,0.8847
s,2001,04,28,12,32,26,9440,1,0,3,0,2,8.09,112.93,4.58,339.91,0.2311
s,2001,04,28,12,32,26,9440,2,0,2,0,1,7.67,109.67,1.31,353.80,0.2113
s,2001,04,28,12,32,26,9440a,1,0,1,0,1,-10.10,94.65,-13.70,113.49,0.2554
s,2001,04,28,12,32,26,9440a,2,0,2,0,1,-10.33,94.41,-13.94,114.00,0.2606
s,2001,04,28,12,32,26,9441,1,4,368,2,208,5.47,81.97,-26.39,69.72,0.4736
s,2001,04,28,12,32,26,9441,2,42,-1,24,-1,5.82,81.66,-26.69,69.24,0.4798
s,2001,04,28,12,32,26,9441,3,0,0,0,0,7.50,80.79,-27.59,66.71,0.5019
s,2001,04,28,12,32,26,9441,4,0,1,0,1,7.28,79.99,-28.39,67.72,0.5117
s,2001,04,28,12,32,26,9441,5,7,-1,4,-1,5.20,80.74,-27.61,71.08,0.4899
s,2001,04,28,12,32,26,9441,6,11,-1,6,-1,5.53,80.34,-28.01,70.71,0.4972
s,2001,04,28,12,32,26,9441,7,1,-1,0,-1,5.78,80.11,-28.27,70.41,0.5021
s,2001,04,28,12,32,26,9441,8,0,1,0,0,10.01,77.41,-30.97,64.83,0.5620
s,2001,04,28,12,32,26,9441,9,1,51,0,30,5.91,79.69,-28.68,70.44,0.5087
s,2001,04,28,12,32,26,9441,10,1,-9,1,-9,5.90,79.35,-29.01,70.67,0.5132
s,2001,04,28,12,32,26,9441,11,2,-9,1,-9,5.94,79.13,-29.24,70.73,0.5167
s,2001,04,28,12,32,26,9441,12,0,3,0,2,7.81,77.94,-30.41,68.14,0.5424
s,2001,04,28,12,32,26,9441,13,8,-9,5,-9,6.03,78.81,-29.54,70.76,0.5214
s,2001,04,28,12,32,26,9441,14,6,16,3,9,9.27,76.63,-31.72,66.55,0.5678
s,2001,04,28,12,32,26,9441,15,0,1,0,0,8.36,76.97,-31.39,67.85,0.5585
s,2001,04,28,12,32,26,9441,16,1,-14,1,-14,9.05,76.54,-31.84,66.98,0.5682
s,2001,04,28,12,32,26,9441,17,0,2,0,1,6.67,77.94,-30.43,70.15,0.5370
s,2001,04,28,12,32,26,9441,18,0,1,0,1,7.36,77.12,-31.23,69.44,0.5514
s,2001,04,28,12,32,26,9441,19,0,6,0,3,7.72,76.91,-31.46,68.96,0.5562
s,2001,04,28,12,32,26,9441,20,3,7,2,4,8.84,75.89,-32.46,67.72,0.5753
s,2001,04,28,12,32,26,9441,21,0,-20,0,-20,8.72,75.77,-32.59,67.99,0.5764
s,2001,04,28,12,32,26,9441,22,0,0,0,0,8.77,75.54,-32.82,68.05,0.5796
s,2001,04,28,12,32,26,9441,23,1,134,1,81,7.35,76.34,-32.01,69.92,0.5619
s,2001,04,28,12,32,26,9441,24,0,1,0,1,6.66,76.52,-31.85,71.00,0.5565
s,2001,04,28,12,32,26,9441,25,15,-23,9,-23,7.56,75.78,-32.57,69.89,0.5705
s,2001,04,28,12,32,26,9441,26,3,-23,2,-23,8.51,75.16,-33.20,68.69,0.5834
s,2001,04,28,12,32,26,9441,27,0,1,0,0,6.44,76.38,-32.00,71.47,0.5575
s,2001,04,28,12,32,26,9441,28,1,-23,0,-23,8.22,75.25,-33.13,69.13,0.5811
s,2001,04,28,12,32,26,9441,29,2,-23,1,-23,8.03,75.28,-33.09,69.42,0.5796
s,2001,04,28,12,32,26,9441,30,0,3,0,2,6.72,75.53,-32.82,71.43,0.5700
s,2001,04,28,12,32,26,9441,31,0,1,0,1,6.72,73.30,-35.07,72.57,0.6004
s,2001,04,28,12,32,26,9442,1,1,112,1,87,27.78,68.33,-40.02,47.76,0.7709
s,2001,04,28,12,32,26,9442,2,14,-1,11,-1,27.60,68.16,-40.19,48.06,0.7711
s,2001,04,28,12,32,26,9444,1,0,1,0,1,-9.65,39.29,-69.08,98.65,0.9330
s,2001,04,28,12,32,26,9444,2,0,1,0,1,-9.63,38.27,-70.11,98.65,0.9392
s,2001,04,28,12,32,26,9444,3,1,1,1,2,-11.03,37.09,-71.26,100.16,0.9457
s,2001,04,28,12,32,26,9444,4,7,15,11,24,-10.27,35.45,-72.90,99.39,0.9546
s,2001,04,28,12,32,26,9444,5,0,1,0,1,-11.04,36.29,-72.09,100.18,0.9503
s,2001,04,28,12,32,26,9445,1,0,11,0,71,25.17,25.28,-83.04,64.29,0.9974
s,2001,04,28,12,32,26,9445,2,5,36,15,120,24.00,29.79,-78.56,64.90,0.9894
s,2001,04,28,12,32,26,9445,3,0,1,0,3,22.68,30.32,-77.99,66.14,0.9876
s,2001,04,28,12,32,26,9445b,1,0,4,0,16,-33.76,24.31,-84.06,123.51,0.9923
s,2001,04,28,12,32,26,9446,1,0,2,0,1,-5.44,111.09,2.71,248.91,0.0507
s,2001,04,29,08,22,28,9433,1,1,352,2,447,14.75,165.33,67.86,287.44,0.9404
s,2001,04,29,08,22,28,9433,2,8,-1,11,-1,14.68,164.02,66.56,287.61,0.9327
s,2001,04,29,08,22,28,9433,3,3,-1,4,-1,14.94,163.41,65.94,288.00,0.9293
s,2001,04,29,08,22,28,9433,4,0,1,0,2,11.19,164.80,67.34,283.78,0.9336
s,2001,04,29,08,22,28,9433,5,0,1,0,1,17.20,161.03,63.56,290.91,0.9174
s,2001,04,29,08,22,28,9433,6,27,-1,34,-1,14.29,161.60,64.14,287.68,0.9169
s,2001,04,29,08,22,28,9433,7,0,3,0,3,16.54,160.42,62.95,290.35,0.9124
s,2001,04,29,08,22,28,9433,8,6,17,7,20,12.42,161.42,63.95,285.71,0.9132
s,2001,04,29,08,22,28,9433,9,11,26,11,27,16.97,156.84,59.37,291.71,0.8878
s,2001,04,29,08,22,28,9433,10,5,41,5,42,16.02,155.70,58.23,290.98,0.8771
s,2001,04,29,08,22,28,9433,11,0,6,0,6,16.21,154.01,56.54,291.67,0.8640
s,2001,04,29,08,22,28,9433,12,5,17,5,16,15.62,153.35,55.88,291.19,0.8572
s,2001,04,29,08,22,28,9433,13,0,2,0,1,16.92,151.78,54.31,293.16,0.8472
s,2001,04,29,08,22,28,9433,14,0,4,0,4,18.78,150.44,52.98,295.72,0.8411
s,2001,04,29,08,22,28,9433,15,0,2,0,1,19.12,150.03,52.57,296.25,0.8386
s,2001,04,29,08,22,28,9433,16,0,2,0,2,16.52,150.86,53.40,293.00,0.8382
s,2001,04,29,08,22,28,9433,17,2,5,1,5,19.64,149.34,51.87,297.09,0.8343
s,2001,04,29,08,22,28,9433,18,0,2,0,2,19.91,149.08,51.61,297.50,0.8330
s,2001,04,29,08,22,28,9433,19,0,1,0,1,20.98,148.60,51.14,298.89,0.8325
s,2001,04,29,08,22,28,9433,20,0,2,0,1,18.69,148.85,51.38,296.19,0.8270
s,2001,04,29,08,22,28,9433,21,0,1,0,1,19.74,148.20,50.73,297.65,0.8248
s,2001,04,29,08,22,28,9433,22,2,21,2,18,18.95,147.48,50.01,297.03,0.8156
s,2001,04,29,08,22,28,9433,23,0,1,0,1,18.61,147.55,50.09,296.61,0.8152
s,2001,04,29,08,22,28,9433,24,0,2,0,2,13.66,149.01,51.55,290.27,0.8134
s,2001,04,29,08,22,28,9433,25,0,13,0,11,18.58,146.15,48.69,297.13,0.8022
s,2001,04,29,08,22,28,9433,26,1,9,1,7,17.89,146.30,48.83,296.27,0.8011
s,2001,04,29,08,22,28,9433,27,0,4,0,3,14.75,147.50,50.03,292.09,0.8021
s,2001,04,29,08,22,28,9433,28,63,802,52,644,20.16,145.26,47.79,299.36,0.8001
s,2001,04,29,08,22,28,9433,29,0,5,0,4,18.66,145.50,48.04,297.50,0.7965
s,2001,04,29,08,22,28,9433,30,0,1,0,1,18.18,144.78,47.31,297.24,0.7878
s,2001,04,29,08,22,28,9433,31,4,-28,3,-28,20.08,143.35,45.88,300.15,0.7820
s,2001,04,29,08,22,28,9433,32,0,4,0,3,22.66,142.46,45.00,303.60,0.7856
s,2001,04,29,08,22,28,9433,33,4,-28,3,-28,20.25,142.94,45.47,300.55,0.7789
s,2001,04,29,08,22,28,9433,34,5,-28,4,-28,19.56,143.14,45.67,299.64,0.7778
s,2001,04,29,08,22,28,9433,35,0,1,0,1,23.77,141.93,44.46,305.14,0.7861
s,2001,04,29,08,22,28,9433,36,0,0,0,0,22.78,142.07,44.60,303.94,0.7826
s,2001,04,29,08,22,28,9433,37,48,-28,38,-28,20.85,142.49,45.02,301.48,0.7773
s,2001,04,29,08,22,28,9433,38,0,1,0,1,22.21,141.93,44.46,303.35,0.7785
s,2001,04,29,08,22,28,9433,39,0,1,0,1,22.97,141.64,44.18,304.37,0.7796
s,2001,04,29,08,22,28,9433,40,0,5,0,4,17.57,143.07,45.60,297.28,0.7687
s,2001,04,29,08,22,28,9433,41,0,1,0,0,18.63,142.28,44.82,298.94,0.7655
s,2001,04,29,08,22,28,9433,42,0,1,0,1,20.47,140.25,42.79,302.19,0.7543
s,2001,04,29,08,22,28,9433,43,0,2,0,2,16.82,139.97,42.51,297.85,0.7338
s,2001,04,29,08,22,28,9433,44,0,4,0,3,17.57,138.57,41.11,299.53,0.7227
s,2001,04,29,08,22,28,9436,1,21,335,12,183,-9.64,121.90,24.47,256.34,0.4221
s,2001,04,29,08,22,28,9436,2,29,-1,16,-1,-10.00,121.65,24.22,255.36,0.4193
s,2001,04,29,08,22,28,9436,3,0,1,0,0,-13.37,121.98,24.52,247.91,0.4375
s,2001,04,29,08,22,28,9436,4,0,1,0,1,-12.31,120.30,22.83,249.11,0.4075
