data_code,year,month,day,hour,minute,second,group_number,group_spot_number,projected_umbra,projected_whole_spot,corrected_projected_umbra,corrected_projected_whole_spot,heliographic_latitude,heliographic_longitude,lcm,position_angle,center_distance
s,2002,11,13,15,52,00,10191,14,0,8,0,5,-17.38,207.60,-11.53,151.25,0.3983
s,2002,11,13,15,52,00,10191,15,0,4,0,3,-22.49,202.87,-16.25,148.91,0.5027
s,2002,11,13,15,52,00,10191,16,0,14,0,8,-18.48,206.31,-12.82,150.05,0.4233
s,2002,11,13,15,52,00,10191,17,0,6,0,4,-17.74,206.84,-12.28,150.17,0.4091
s,2002,11,13,15,52,00,10191,18,2,15,1,9,-17.21,207.15,-11.98,150.11,0.3994
s,2002,11,13,15,52,00,10191,19,0,11,0,6,-17.41,206.80,-12.33,149.66,0.4050
s,2002,11,13,15,52,00,10191,20,0,5,0,3,-18.08,206.24,-12.89,149.41,0.4185
s,2002,11,13,15,52,00,10191,21,0,9,0,5,-18.79,205.49,-13.64,148.90,0.4341
s,2002,11,13,15,52,00,10191,22,2,177,1,101,-19.88,204.07,-15.06,147.77,0.4600
s,2002,11,13,15,52,00,10191,23,19,-22,11,-22,-20.38,203.44,-15.68,147.34,0.4715
s,2002,11,13,15,52,00,10191,24,5,318,3,175,-16.68,206.60,-12.52,148.27,0.3966
s,2002,11,13,15,52,00,10191,25,3,-22,2,-22,-19.98,203.70,-15.43,147.28,0.4643
s,2002,11,13,15,52,00,10191,26,16,-24,9,-24,-16.47,206.23,-12.90,147.23,0.3971
s,2002,11,13,15,52,00,10191,27,0,5,0,3,-21.25,201.95,-17.18,146.05,0.4950
s,2002,11,13,15,52,00,10191,28,0,2,0,1,-20.94,202.19,-16.94,146.03,0.4890
s,2002,11,13,15,52,00,10191,29,4,-22,2,-22,-19.07,203.76,-15.37,146.21,0.4523
s,2002,11,13,15,52,00,10191,30,9,-24,5,-24,-16.61,205.39,-13.74,145.77,0.4064
s,2002,11,13,15,52,00,10191,31,1,13,1,7,-20.48,201.94,-17.19,145.08,0.4856
s,2002,11,13,15,52,00,10191,32,0,2,0,1,-20.05,202.23,-16.89,144.99,0.4778
s,2002,11,13,15,52,00,10191,33,8,29,5,17,-21.01,201.21,-17.91,144.66,0.4984
s,2002,11,13,15,52,00,10191,34,11,-24,6,-24,-16.59,204.94,-14.18,144.91,0.4102
s,2002,11,13,15,52,00,10191,35,0,44,0,24,-17.96,203.67,-15.46,144.56,0.4391
s,2002,11,13,15,52,00,10191,36,10,58,5,33,-18.78,202.85,-16.28,144.31,0.4568
s,2002,11,13,15,52,00,10191,37,0,19,0,10,-14.34,206.36,-12.77,144.23,0.3679
s,2002,11,13,15,52,00,10191,38,0,4,0,3,-21.44,200.01,-19.12,143.46,0.5141
s,2002,11,13,15,52,00,10191,39,6,174,4,102,-20.70,200.45,-18.67,143.16,0.5016
s,2002,11,13,15,52,00,10191,40,0,4,0,2,-21.97,199.17,-19.95,142.97,0.5276
s,2002,11,13,15,52,00,10191,41,0,2,0,1,-21.52,199.40,-19.72,142.72,0.5204
s,2002,11,13,15,52,00,10191,42,7,20,4,11,-17.51,202.99,-16.13,142.78,0.4399
s,2002,11,13,15,52,00,10191,43,3,20,1,11,-14.36,205.62,-13.51,142.74,0.3753
s,2002,11,13,15,52,00,10191,44,0,5,0,3,-14.67,205.18,-13.95,142.37,0.3836
s,2002,11,13,15,52,00,10191,45,0,3,0,1,-15.12,204.66,-14.47,142.10,0.3943
s,2002,11,13,15,52,00,10191,46,0,4,0,2,-14.68,204.35,-14.77,140.80,0.3920
s,2002,11,13,15,52,00,10191,47,12,-39,7,-39,-19.88,199.64,-19.49,140.92,0.4998
s,2002,11,13,15,52,00,10191,48,5,13,3,7,-15.26,203.76,-15.36,140.67,0.4050
s,2002,11,13,15,52,00,10191,49,0,3,0,2,-20.86,198.48,-20.65,140.64,0.5217
s,2002,11,13,15,52,00,10191,50,0,3,0,2,-20.65,197.95,-21.17,139.67,0.5244
s,2002,11,13,15,52,00,10191,51,0,2,0,1,-17.25,200.39,-18.74,138.27,0.4627
s,2002,11,13,15,52,00,10191,52,0,2,0,1,-18.18,199.55,-19.58,138.41,0.4817
s,2002,11,13,15,52,00,10191,53,9,21,6,12,-19.58,195.78,-23.35,135.52,0.5351
s,2002,11,13,15,52,00,10191,54,45,341,26,194,-16.93,198.10,-21.02,134.55,0.4836
s,2002,11,13,15,52,00,10191,55,0,10,0,6,-15.20,199.17,-19.96,133.23,0.4540
s,2002,11,13,15,52,00,10191,56,0,10,0,6,-17.66,196.80,-22.33,133.99,0.5052
s,2002,11,13,15,52,00,10191,57,0,15,0,9,-14.74,198.70,-20.43,131.81,0.4547
s,2002,11,13,15,52,00,10191,58,1,11,1,6,-14.96,198.36,-20.77,131.72,0.4609
s,2002,11,13,15,52,00,10191,59,0,1,0,1,-16.80,195.70,-23.43,131.35,0.5090
s,2002,11,13,15,52,00,10191,60,0,5,0,3,-16.43,195.43,-23.70,130.46,0.5088
s,2002,11,13,15,52,00,10193,1,0,7,0,4,-1.43,209.09,-10.04,113.78,0.1913
s,2002,11,13,15,52,00,10193,2,0,3,0,2,-7.09,203.99,-15.13,123.85,0.3133
s,2002,11,13,15,52,00,10193,3,0,6,0,3,-7.21,203.63,-15.50,123.54,0.3195
s,2002,11,13,15,52,00,10193,4,0,4,0,2,-2.97,206.56,-12.57,115.38,0.2416
s,2002,11,13,15,52,00,10194,1,0,9,0,7,-16.95,173.15,-45.98,115.37,0.7636
s,2002,11,13,15,52,00,10195,1,14,71,47,247,-14.51,138.70,-80.42,105.16,0.9897
s,2002,11,14,11,40,31,10182,1,0,19,1,136,-18.55,294.69,86.42,251.27,0.9993
s,2002,11,14,11,40,31,10185,1,4,123,4,146,-12.45,273.02,64.75,255.00,0.9161
s,2002,11,14,11,40,31,10185,2,4,-1,5,-1,-11.65,272.57,64.30,255.80,0.9121
s,2002,11,14,11,40,31,10185,3,4,-1,5,-1,-12.63,271.46,63.19,254.54,0.9054
s,2002,11,14,11,40,31,10185,4,4,-1,4,-1,-13.05,271.07,62.80,254.02,0.9031
s,2002,11,14,11,40,31,10185,5,0,2,0,2,-11.67,271.62,63.35,255.62,0.9054
s,2002,11,14,11,40,31,10185,6,0,1,0,1,-12.10,271.06,62.79,255.04,0.9019
s,2002,11,14,11,40,31,10190,1,6,17,4,11,-21.02,241.39,33.15,232.04,0.6497
s,2002,11,14,11,40,31,10190,2,0,1,0,1,-20.47,237.80,29.53,229.76,0.6073
s,2002,11,14,11,40,31,10190,3,0,0,0,0,-15.73,238.82,30.55,237.39,0.5831
s,2002,11,14,11,40,31,10191,1,0,1,0,1,-16.02,212.20,3.96,191.55,0.3328
s,2002,11,14,11,40,31,10191,2,46,1293,25,687,-19.06,210.25,2.01,185.06,0.3774
s,2002,11,14,11,40,31,10191,3,3,-2,1,-2,-19.34,209.88,1.61,184.01,0.3814
s,2002,11,14,11,40,31,10191,4,19,-2,10,-2,-19.01,209.73,1.49,183.76,0.3760
s,2002,11,14,11,40,31,10191,5,38,-2,20,-2,-18.37,209.02,0.78,182.03,0.3651
s,2002,11,14,11,40,31,10191,6,0,3,0,2,-16.42,209.54,1.30,183.75,0.3335
s,2002,11,14,11,40,31,10191,7,0,1,0,0,-12.87,210.89,2.65,189.39,0.2772
s,2002,11,14,11,40,31,10191,8,11,-2,6,-2,-18.74,208.72,0.48,181.24,0.3709
s,2002,11,14,11,40,31,10191,9,8,-2,4,-2,-18.14,208.60,0.33,180.88,0.3611
s,2002,11,14,11,40,31,10191,10,11,-2,6,-2,-18.46,208.40,0.16,180.41,0.3664
s,2002,11,14,11,40,31,10191,11,0,3,0,1,-16.13,209.23,0.99,182.91,0.3284
s,2002,11,14,11,40,31,10191,12,4,-2,2,-2,-17.66,208.47,0.23,180.63,0.3532
s,2002,11,14,11,40,31,10191,13,2,-2,1,-2,-18.81,208.00,-0.24,179.40,0.3720
s,2002,11,14,11,40,31,10191,14,0,2,0,1,-20.27,207.37,-0.90,177.87,0.3960
s,2002,11,14,11,40,31,10191,15,6,22,3,12,-16.89,208.52,0.28,180.79,0.3406
s,2002,11,14,11,40,31,10191,16,0,3,0,1,-16.24,208.70,0.46,181.35,0.3299
s,2002,11,14,11,40,31,10191,17,2,-2,1,-2,-17.72,207.95,-0.29,179.21,0.3541
s,2002,11,14,11,40,31,10191,18,7,-2,4,-2,-18.34,207.47,-0.77,177.98,0.3646
s,2002,11,14,11,40,31,10191,19,0,1,0,1,-19.67,206.73,-1.54,176.24,0.3867
s,2002,11,14,11,40,31,10191,20,3,-2,1,-2,-17.33,207.55,-0.69,178.09,0.3480
s,2002,11,14,11,40,31,10191,21,2,37,1,20,-19.29,206.74,-1.50,176.25,0.3805
s,2002,11,14,11,40,31,10191,22,2,-2,1,-2,-17.16,207.40,-0.84,177.66,0.3453
s,2002,11,14,11,40,31,10191,23,0,4,0,2,-18.77,206.70,-1.57,175.99,0.3722
s,2002,11,14,11,40,31,10191,24,0,2,0,1,-15.34,207.92,-0.32,179.00,0.3148
s,2002,11,14,11,40,31,10191,25,0,3,0,2,-18.32,206.24,-2.00,174.78,0.3655
s,2002,11,14,11,40,31,10191,26,5,-2,3,-2,-16.74,206.76,-1.48,175.81,0.3390
s,2002,11,14,11,40,31,10191,27,0,1,0,1,-13.52,207.87,-0.40,178.64,0.2844
s,2002,11,14,11,40,31,10191,28,3,-2,2,-2,-16.77,206.52,-1.72,175.13,0.3398
s,2002,11,14,11,40,31,10191,29,0,12,0,7,-19.27,205.32,-2.95,172.68,0.3826
s,2002,11,14,11,40,31,10191,30,13,-2,7,-2,-16.41,206.34,-1.90,174.51,0.3341
s,2002,11,14,11,40,31,10191,31,0,1,0,0,-14.08,207.18,-1.09,176.40,0.2943
s,2002,11,14,11,40,31,10191,32,0,1,0,0,-14.48,206.90,-1.34,175.66,0.3014
s,2002,11,14,11,40,31,10191,33,0,8,0,4,-19.17,204.89,-3.36,171.64,0.3818
s,2002,11,14,11,40,31,10191,34,7,-2,3,-2,-16.78,205.87,-2.40,173.22,0.3411
s,2002,11,14,11,40,31,10191,35,0,3,0,2,-13.97,206.95,-1.32,175.61,0.2928
s,2002,11,14,11,40,31,10191,36,0,0,0,0,-20.36,204.37,-3.87,170.90,0.4020
s,2002,11,14,11,40,31,10191,37,0,3,0,2,-14.26,206.74,-1.53,175.01,0.2980
s,2002,11,14,11,40,31,10191,38,3,-2,2,-2,-16.80,205.61,-2.63,172.57,0.3419
s,2002,11,14,11,40,31,10191,39,0,1,0,0,-14.47,206.39,-1.88,173.94,0.3020
s,2002,11,14,11,40,31,10191,40,3,36,1,19,-19.83,203.92,-4.32,169.62,0.3949
s,2002,11,14,11,40,31,10191,41,1,-40,0,-40,-19.55,203.90,-4.37,169.36,0.3905
s,2002,11,14,11,40,31,10191,42,1,-40,1,-40,-19.39,203.93,-4.34,169.35,0.3880
s,2002,11,14,11,40,31,10191,43,0,25,0,13,-17.51,204.46,-3.78,169.80,0.3562
s,2002,11,14,11,40,31,10191,44,2,-2,1,-2,-16.76,204.60,-3.64,169.76,0.3438
s,2002,11,14,11,40,31,10191,45,0,18,0,9,-14.46,205.53,-2.74,171.20,0.3038
s,2002,11,14,11,40,31,10191,46,0,2,0,1,-10.57,206.93,-1.34,174.39,0.2355
s,2002,11,14,11,40,31,10191,47,4,313,2,169,-20.60,202.80,-5.44,167.47,0.4105
s,2002,11,14,11,40,31,10191,48,4,14,2,8,-19.37,203.32,-4.92,167.95,0.3894
s,2002,11,14,11,40,31,10191,49,0,2,0,1,-14.58,204.99,-3.25,169.65,0.3071
s,2002,11,14,11,40,31,10191,50,0,4,0,2,-14.99,204.78,-3.46,169.28,0.3145
s,2002,11,14,11,40,31,10191,51,2,-47,1,-47,-20.59,202.44,-5.80,166.66,0.4117
s,2002,11,14,11,40,31,10191,52,1,-47,1,-47,-19.94,202.51,-5.73,166.41,0.4012
s,2002,11,14,11,40,31,10191,53,7,-47,4,-47,-21.03,202.00,-6.24,165.97,0.4200
s,2002,11,14,11,40,31,10191,54,4,51,2,27,-18.14,203.17,-5.07,166.85,0.3705
s,2002,11,14,11,40,31,10191,55,0,0,0,0,-12.20,205.55,-2.72,169.91,0.2662
s,2002,11,14,11,40,31,10191,56,0,5,0,3,-12.51,205.26,-3.01,169.08,0.2722
s,2002,11,14,11,40,31,10191,57,5,-47,3,-47,-19.16,202.44,-5.80,165.75,0.3894
s,2002,11,14,11,40,31,10191,58,0,6,0,3,-17.33,203.13,-5.11,166.20,0.3579
s,2002,11,14,11,40,31,10191,59,1,-47,1,-47,-18.98,202.48,-5.79,165.66,0.3866
s,2002,11,14,11,40,31,10191,60,3,-47,1,-47,-20.14,201.81,-6.43,164.96,0.4072
s,2002,11,14,11,40,31,10191,61,0,1,0,1,-11.92,205.08,-3.19,168.02,0.2631
s,2002,11,14,11,40,31,10191,62,2,-47,1,-47,-20.45,201.56,-6.68,164.62,0.4129
s,2002,11,14,11,40,31,10191,63,0,1,0,0,-17.56,202.62,-5.65,164.99,0.3637
s,2002,11,14,11,40,31,10191,64,4,13,2,7,-21.11,200.99,-7.25,163.86,0.4255
s,2002,11,14,11,40,31,10191,65,0,3,0,2,-18.73,201.51,-6.73,163.24,0.3868
s,2002,11,14,11,40,31,10191,66,2,33,1,18,-21.33,200.13,-8.11,162.24,0.4327
s,2002,11,14,11,40,31,10191,67,4,-66,2,-66,-21.07,200.22,-8.02,162.24,0.4283
s,2002,11,14,11,40,31,10191,68,2,15,1,8,-19.34,199.79,-8.45,159.87,0.4048
s,2002,11,14,11,40,31,10191,69,0,3,0,1,-20.10,199.42,-8.82,159.76,0.4180
s,2002,11,14,11,40,31,10191,70,0,6,0,3,-19.59,198.93,-9.31,158.27,0.4133
s,2002,11,14,11,40,31,10191,71,0,1,0,0,-21.18,198.18,-10.06,158.22,0.4410
s,2002,11,14,11,40,31,10191,72,0,1,0,0,-15.40,199.83,-8.41,155.82,0.3456
s,2002,11,14,11,40,31,10191,73,3,59,2,31,-15.34,198.82,-9.42,153.21,0.3519
s,2002,11,14,11,40,31,10191,74,53,359,28,193,-17.06,197.84,-10.40,153.16,0.3839
s,2002,11,14,11,40,31,10191,75,4,9,2,5,-19.73,195.39,-12.85,151.40,0.4392
s,2002,11,14,11,40,31,10191,76,0,1,0,1,-17.85,193.89,-14.38,146.22,0.4268
s,2002,11,14,11,40,31,10192,1,11,44,6,25,11.50,237.79,29.55,287.85,0.5097
s,2002,11,14,11,40,31,10192,2,2,-1,1,-1,10.99,237.24,29.00,287.11,0.5001
s,2002,11,14,11,40,31,10192,3,0,3,0,2,10.85,236.93,28.68,286.99,0.4950
s,2002,11,14,11,40,31,10192,4,0,3,0,2,11.76,237.27,29.03,288.59,0.5033
s,2002,11,14,11,40,31,10192,5,5,10,3,5,10.91,236.10,27.86,287.50,0.4831
s,2002,11,14,11,40,31,10192,6,0,18,0,10,12.03,236.40,28.16,289.57,0.4919
s,2002,11,14,11,40,31,10192,7,6,18,4,10,10.75,234.87,26.63,287.80,0.4644
s,2002,11,14,11,40,31,10192,8,2,23,1,13,12.43,235.76,27.49,290.75,0.4840
s,2002,11,14,11,40,31,10192,9,4,21,2,12,13.24,236.10,27.86,292.10,0.4931
s,2002,11,14,11,40,31,10192,10,1,-7,1,-7,10.82,234.63,26.36,288.09,0.4607
s,2002,11,14,11,40,31,10192,11,1,-8,1,-8,12.44,235.44,27.20,290.94,0.4799
s,2002,11,14,11,40,31,10192,12,0,2,0,1,11.25,234.22,25.98,289.21,0.4570
s,2002,11,14,11,40,31,10192,13,0,1,0,0,12.85,234.33,26.09,292.48,0.4660
s,2002,11,14,11,40,31,10192,14,0,1,0,1,13.10,234.02,25.75,293.22,0.4624
s,2002,11,14,11,40,31,10192,15,5,16,3,9,11.73,232.98,24.74,291.05,0.4409
s,2002,11,14,11,40,31,10192,16,6,18,4,10,13.90,233.98,25.73,294.85,0.4665
s,2002,11,14,11,40,31,10192,17,0,1,0,1,12.18,232.98,24.74,292.01,0.4431
s,2002,11,14,11,40,31,10192,18,2,18,1,10,13.74,232.94,24.70,295.32,0.4510
s,2002,11,14,11,40,31,10192,19,3,26,2,14,12.34,232.19,23.95,292.95,0.4325
s,2002,11,14,11,40,31,10192,20,6,-19,3,-19,12.71,232.34,24.10,293.63,0.4367
s,2002,11,14,11,40,31,10192,21,0,-18,0,-18,13.84,232.70,24.43,295.76,0.4478
s,2002,11,14,11,40,31,10193,1,0,1,0,0,-1.21,208.98,0.74,190.17,0.0737
s,2002,11,14,11,40,31,10193,2,0,1,0,1,-3.28,206.79,-1.42,167.09,0.1114
s,2002,11,14,11,40,31,10193,3,0,1,0,1,-3.20,206.57,-1.67,164.71,0.1111
s,2002,11,14,11,40,31,10193,4,0,3,0,1,-3.03,206.33,-1.91,162.25,0.1095
s,2002,11,14,11,40,31,10193,5,0,5,0,3,-3.62,205.97,-2.27,160.87,0.1211
s,2002,11,14,11,40,31,10193,6,0,1,0,1,-2.79,203.47,-4.74,140.31,0.1298
s,2002,11,14,11,40,31,10194,1,0,3,0,2,-17.16,174.89,-33.35,122.56,0.6255
s,2002,11,14,11,40,31,10194,2,5,10,3,6,-17.26,174.40,-33.84,122.34,0.6318
s,2002,11,14,11,40,31,10194,3,0,1,0,1,-15.68,173.71,-34.53,119.62,0.6301
s,2002,11,14,11,40,31,10194,4,0,1,0,1,-15.67,173.15,-35.09,119.25,0.6366
s,2002,11,14,11,40,31,10194,5,0,1,0,1,-16.00,172.31,-35.93,119.19,0.6484
s,2002,11,14,11,40,31,10194,6,0,1,0,1,-15.54,172.57,-35.69,118.68,0.6431
s,2002,11,14,11,40,31,10194,7,0,3,0,2,-16.86,171.25,-37.02,119.70,0.6657
s,2002,11,14,11,40,31,10194,8,0,2,0,1,-15.62,172.04,-36.20,118.49,0.6494
s,2002,11,14,11,40,31,10194,9,0,1,0,1,-16.17,169.79,-38.48,117.91,0.6786
s,2002,11,14,11,40,31,10194,10,0,1,0,1,-16.22,168.63,-39.64,117.34,0.6920
s,2002,11,14,11,40,31,10195,1,33,140,54,233,-15.02,137.38,-70.86,106.77,0.9543
s,2002,11,14,11,40,31,10195,2,0,2,0,3,-13.96,138.08,-70.19,105.77,0.9501
s,2002,11,14,11,40,31,10196,1,0,4,0,3,-14.23,250.03,41.76,246.38,0.7070
s,2002,11,14,11,40,31,10196,2,0,4,0,3,-17.93,249.07,40.80,241.03,0.7130
s,2002,11,14,11,40,31,10196,3,0,0,0,0,-18.21,248.88,40.61,240.57,0.7123
s,2002,11,14,11,40,31,10196,4,0,1,0,1,-18.30,248.75,40.48,240.37,0.7114
s,2002,11,14,11,40,31,10196,5,0,3,0,2,-17.91,248.75,40.48,240.89,0.7094
s,2002,11,14,11,40,31,10196,6,0,1,0,1,-18.18,248.54,40.27,240.42,0.7085
s,2002,11,14,11,40,31,10196,7,7,15,5,10,-18.97,246.69,38.42,238.33,0.6928
s,2002,11,14,11,40,31,10196,8,3,16,2,11,-17.92,246.47,38.20,239.58,0.6847
s,2002,11,14,11,40,31,10196,9,0,2,0,1,-14.90,244.16,35.89,242.35,0.6419
s,2002,11,14,11,40,31,10197,1,42,183,102,451,24.55,130.01,-78.26,65.52,0.9795
s,2002,11,15,09,18,38,10185,1,3,48,7,111,-11.45,272.87,76.50,257.60,0.9768
s,2002,11,15,09,18,38,10185,2,0,5,0,10,-13.00,270.22,73.87,255.73,0.9670
s,2002,11,15,09,18,38,10190,1,0,5,0,4,-20.82,241.42,45.05,239.64,0.7689
s,2002,11,15,09,18,38,10191,1,0,3,0,2,-16.42,213.28,16.93,220.46,0.4322
s,2002,11,15,09,18,38,10191,2,0,5,0,3,-21.94,210.94,14.59,209.25,0.4803
s,2002,11,15,09,18,38,10191,3,80,1055,45,583,-18.84,210.52,14.15,212.19,0.4363
s,2002,11,15,09,18,38,10191,4,34,-3,18,-3,-18.11,209.37,13.01,211.01,0.4172
s,2002,11,15,09,18,38,10191,5,9,-3,5,-3,-18.54,208.82,12.47,209.41,0.4186
s,2002,11,15,09,18,38,10191,6,6,-3,3,-3,-17.63,209.08,12.73,211.08,0.4084
s,2002,11,15,09,18,38,10191,7,7,-3,4,-3,-18.34,208.46,12.11,208.95,0.4132
s,2002,11,15,09,18,38,10191,8,0,2,0,1,-16.07,209.11,12.74,213.30,0.3876
s,2002,11,15,09,18,38,10191,9,3,-3,2,-3,-18.86,208.21,11.86,207.82,0.4184
s,2002,11,15,09,18,38,10191,10,0,5,0,3,-16.76,208.76,12.41,211.62,0.3940
s,2002,11,15,09,18,38,10191,11,11,-3,6,-3,-18.02,208.31,11.95,209.03,0.4076
s,2002,11,15,09,18,38,10191,12,1,7,0,4,-17.11,207.88,11.53,209.33,0.3917
s,2002,11,15,09,18,38,10191,13,0,3,0,2,-15.82,208.22,11.87,211.84,0.3768
s,2002,11,15,09,18,38,10191,14,0,5,0,3,-17.09,207.38,11.01,208.24,0.3873
s,2002,11,15,09,18,38,10191,15,0,9,0,5,-16.39,207.55,11.20,209.59,0.3789
s,2002,11,15,09,18,38,10191,16,4,202,2,108,-16.55,207.09,10.74,208.37,0.3777
s,2002,11,15,09,18,38,10191,17,3,-3,1,-3,-17.85,206.69,10.34,205.87,0.3931
s,2002,11,15,09,18,38,10191,18,6,-16,3,-16,-16.71,206.77,10.42,207.44,0.3775
s,2002,11,15,09,18,38,10191,19,0,3,0,2,-18.29,206.22,9.85,204.31,0.3962
s,2002,11,15,09,18,38,10191,20,0,3,0,1,-14.36,207.20,10.83,211.70,0.3478
s,2002,11,15,09,18,38,10191,21,19,-16,10,-16,-16.45,206.55,10.20,207.29,0.3721
s,2002,11,15,09,18,38,10191,22,0,2,0,1,-18.23,205.94,9.57,203.76,0.3935
s,2002,11,15,09,18,38,10191,23,17,-16,9,-16,-16.61,206.17,9.82,206.21,0.3717
s,2002,11,15,09,18,38,10191,24,3,-16,2,-16,-16.34,206.16,9.80,206.50,0.3677
s,2002,11,15,09,18,38,10191,25,0,3,0,2,-19.26,205.10,8.73,200.89,0.4035
s,2002,11,15,09,18,38,10191,26,2,-16,1,-16,-16.68,205.76,9.39,205.13,0.3697
s,2002,11,15,09,18,38,10191,27,0,5,0,3,-19.25,204.77,8.40,200.18,0.4015
s,2002,11,15,09,18,38,10191,28,0,4,0,2,-19.42,204.46,8.11,199.38,0.4025
s,2002,11,15,09,18,38,10191,29,0,2,0,1,-19.63,204.31,7.94,198.82,0.4048
s,2002,11,15,09,18,38,10191,30,0,2,0,1,-16.85,205.13,8.78,203.48,0.3681
s,2002,11,15,09,18,38,10191,31,0,9,0,5,-18.31,204.19,7.84,199.77,0.3844
s,2002,11,15,09,18,38,10191,32,4,679,2,373,-20.36,203.33,6.97,196.14,0.4112
s,2002,11,15,09,18,38,10191,33,0,5,0,3,-17.94,203.93,7.58,199.52,0.3773
s,2002,11,15,09,18,38,10191,34,0,13,0,7,-16.53,204.08,7.73,201.29,0.3568
s,2002,11,15,09,18,38,10191,35,3,-32,1,-32,-19.27,203.10,6.74,196.44,0.3935
s,2002,11,15,09,18,38,10191,36,0,14,0,8,-12.24,205.31,8.96,210.41,0.3020
s,2002,11,15,09,18,38,10191,37,6,-32,3,-32,-20.09,202.56,6.20,194.62,0.4039
s,2002,11,15,09,18,38,10191,38,1,7,1,3,-15.52,203.98,7.63,202.15,0.3408
s,2002,11,15,09,18,38,10191,39,4,-32,2,-32,-19.14,202.70,6.35,195.62,0.3897
s,2002,11,15,09,18,38,10191,40,9,-32,5,-32,-19.23,202.28,5.93,194.56,0.3894
s,2002,11,15,09,18,38,10191,41,5,-32,3,-32,-19.74,202.15,5.80,193.93,0.3967
s,2002,11,15,09,18,38,10191,42,5,-32,2,-32,-18.28,202.49,6.14,195.77,0.3754
s,2002,11,15,09,18,38,10191,43,4,-32,2,-32,-19.95,201.78,5.43,192.95,0.3986
s,2002,11,15,09,18,38,10191,44,5,-32,3,-32,-20.87,201.39,5.04,191.56,0.4117
s,2002,11,15,09,18,38,10191,45,7,-32,4,-32,-21.40,201.17,4.82,190.81,0.4192
s,2002,11,15,09,18,38,10191,46,3,-32,2,-32,-20.38,201.17,4.82,191.31,0.4033
s,2002,11,15,09,18,38,10191,47,6,-32,3,-32,-18.36,201.37,5.02,192.94,0.3721
s,2002,11,15,09,18,38,10191,48,1,22,0,12,-21.42,199.87,3.50,187.88,0.4162
s,2002,11,15,09,18,38,10191,49,0,4,0,2,-22.64,199.37,3.01,186.43,0.4344
s,2002,11,15,09,18,38,10191,50,0,1,0,0,-20.29,199.41,3.04,187.23,0.3973
s,2002,11,15,09,18,38,10191,51,0,4,0,2,-20.46,199.34,2.96,186.98,0.3998
s,2002,11,15,09,18,38,10191,52,0,2,0,1,-23.05,198.29,1.94,184.08,0.4393
s,2002,11,15,09,18,38,10191,53,0,2,0,1,-18.85,199.73,3.37,188.58,0.3749
s,2002,11,15,09,18,38,10191,54,0,3,0,2,-17.35,200.10,3.72,190.19,0.3518
s,2002,11,15,09,18,38,10191,55,0,3,0,1,-20.79,198.76,2.41,185.61,0.4042
s,2002,11,15,09,18,38,10191,56,0,4,0,2,-23.71,197.63,1.26,182.59,0.4490
s,2002,11,15,09,18,38,10191,57,0,1,0,1,-20.77,198.54,2.19,185.11,0.4036
s,2002,11,15,09,18,38,10191,58,0,17,0,9,-15.57,200.24,3.89,191.71,0.3235
s,2002,11,15,09,18,38,10191,59,0,5,0,3,-15.48,199.01,2.66,188.12,0.3185
s,2002,11,15,09,18,38,10191,60,0,4,0,2,-20.06,197.12,0.75,181.81,0.3907
s,2002,11,15,09,18,38,10191,61,51,336,27,178,-16.88,197.84,1.49,184.22,0.3395
s,2002,11,15,09,18,38,10191,62,0,1,0,0,-15.93,195.04,-1.32,176.06,0.3237
s,2002,11,15,09,18,38,10192,1,16,410,11,278,11.16,239.73,43.38,283.21,0.6946
s,2002,11,15,09,18,38,10192,2,5,-1,3,-1,10.89,239.24,42.89,282.92,0.6880
s,2002,11,15,09,18,38,10192,3,0,-1,0,-1,10.52,238.21,41.88,282.57,0.6748
s,2002,11,15,09,18,38,10192,4,70,-1,48,-1,11.23,238.16,41.81,283.62,0.6751
s,2002,11,15,09,18,38,10192,5,0,1,0,1,10.41,234.92,38.60,283.09,0.6323
s,2002,11,15,09,18,38,10192,6,0,2,0,1,12.92,236.31,39.96,286.59,0.6556
s,2002,11,15,09,18,38,10192,7,0,1,0,1,10.61,234.66,38.34,283.46,0.6292
s,2002,11,15,09,18,38,10192,8,0,3,0,2,13.00,236.16,39.84,286.75,0.6543
s,2002,11,15,09,18,38,10192,9,2,8,1,5,10.75,234.34,37.99,283.77,0.6250
s,2002,11,15,09,18,38,10192,10,0,4,0,3,13.70,235.90,39.58,287.87,0.6528
s,2002,11,15,09,18,38,10192,11,6,31,4,20,12.62,234.91,38.56,286.53,0.6368
s,2002,11,15,09,18,38,10192,12,0,3,0,2,13.89,235.66,39.31,288.25,0.6499
s,2002,11,15,09,18,38,10192,13,3,-11,2,-11,13.15,234.90,38.55,287.37,0.6381
s,2002,11,15,09,18,38,10192,14,0,7,0,5,12.20,234.23,37.88,286.09,0.6269
s,2002,11,15,09,18,38,10192,15,0,3,0,2,12.50,234.33,37.99,286.53,0.6292
s,2002,11,15,09,18,38,10192,16,0,1,0,0,11.10,233.23,36.91,284.61,0.6113
s,2002,11,15,09,18,38,10192,17,0,6,0,4,14.14,234.83,38.48,288.91,0.6401
s,2002,11,15,09,18,38,10192,18,6,380,4,239,11.99,233.24,36.89,286.06,0.6133
s,2002,11,15,09,18,38,10192,19,0,2,0,2,13.33,234.14,37.82,287.88,0.6293
s,2002,11,15,09,18,38,10192,20,0,2,0,1,13.94,234.17,37.85,288.81,0.6314
